image_id,fname,mask,distancing,5k,n_people,fold
2021,2021.jpg,1.0,1.0,1.0,5.0,4.0
2022,2022.jpg,1.0,1.0,1.0,8.0,0.0
2023,2023.jpg,1.0,1.0,1.0,2.0,3.0
2024,2024.jpg,1.0,1.0,1.0,6.0,3.0
2025,2025.jpg,0.0,0.0,0.0,19.0,1.0
2026,2026.jpg,0.0,1.0,0.0,19.0,4.0
2027,2027.jpg,1.0,1.0,1.0,1.0,1.0
2028,2028.jpg,0.0,1.0,0.0,3.0,1.0
2029,2029.jpg,1.0,0.0,0.0,5.0,2.0
2030,2030.jpg,0.0,1.0,0.0,8.0,0.0
2031,2031.jpg,0.0,0.0,0.0,18.0,4.0
2032,2032.jpg,1.0,0.0,0.0,13.0,2.0
2033,2033.jpg,1.0,0.0,0.0,5.0,2.0
2034,2034.jpg,0.0,0.0,0.0,8.0,2.0
2035,2035.jpg,1.0,1.0,1.0,7.0,3.0
2036,2036.jpg,0.0,0.0,0.0,3.0,4.0
2037,2037.jpg,1.0,0.0,0.0,11.0,4.0
2038,2038.jpg,1.0,0.0,0.0,7.0,0.0
2039,2039.jpg,1.0,1.0,1.0,2.0,1.0
2040,2040.jpg,0.0,0.0,0.0,24.0,0.0
2041,2041.jpg,1.0,1.0,1.0,3.0,2.0
2042,2042.jpg,1.0,1.0,1.0,7.0,3.0
2043,2043.jpg,1.0,1.0,1.0,2.0,1.0
2044,2044.jpg,0.0,0.0,0.0,3.0,3.0
2045,2045.jpg,0.0,0.0,0.0,23.0,2.0
2046,2046.jpg,0.0,1.0,0.0,17.0,3.0
2047,2047.jpg,0.0,0.0,0.0,19.0,3.0
2048,2048.jpg,0.0,1.0,0.0,7.0,3.0
2049,2049.jpg,0.0,0.0,0.0,14.0,1.0
2050,2050.jpg,1.0,1.0,1.0,6.0,3.0
2051,2051.jpg,1.0,1.0,1.0,3.0,1.0
2052,2052.jpg,0.0,0.0,0.0,4.0,3.0
2053,2053.jpg,0.0,1.0,0.0,2.0,2.0
2054,2054.jpg,1.0,0.0,0.0,2.0,0.0
2055,2055.jpg,0.0,0.0,0.0,14.0,1.0
2056,2056.jpg,1.0,0.0,0.0,8.0,1.0
2058,2058.jpg,0.0,0.0,0.0,6.0,3.0
2059,2059.jpg,0.0,0.0,0.0,3.0,2.0
2060,2060.jpg,0.0,0.0,0.0,23.0,4.0
2061,2061.jpg,1.0,0.0,0.0,17.0,1.0
2062,2062.jpg,1.0,0.0,0.0,8.0,0.0
2063,2063.jpg,1.0,1.0,1.0,3.0,0.0
2064,2064.jpg,0.0,0.0,0.0,22.0,0.0
2065,2065.jpg,1.0,1.0,1.0,10.0,2.0
2066,2066.jpg,1.0,0.0,0.0,5.0,2.0
2067,2067.jpg,1.0,1.0,1.0,4.0,2.0
2069,2069.jpg,1.0,1.0,1.0,38.0,2.0
2070,2070.jpg,0.0,0.0,0.0,24.0,3.0
2071,2071.jpg,0.0,0.0,0.0,41.0,3.0
2072,2072.jpg,0.0,1.0,0.0,1.0,0.0
2073,2073.jpg,1.0,1.0,1.0,7.0,3.0
2074,2074.jpg,1.0,0.0,0.0,7.0,1.0
2075,2075.jpg,0.0,1.0,0.0,1.0,1.0
2076,2076.jpg,0.0,0.0,0.0,19.0,4.0
2077,2077.jpg,1.0,0.0,0.0,14.0,4.0
2078,2078.jpg,1.0,1.0,1.0,2.0,4.0
2079,2079.jpg,1.0,1.0,1.0,17.0,1.0
2080,2080.jpg,1.0,1.0,1.0,6.0,2.0
2081,2081.jpg,1.0,0.0,0.0,6.0,3.0
2082,2082.jpg,1.0,1.0,1.0,9.0,2.0
2083,2083.jpg,1.0,1.0,1.0,2.0,1.0
2084,2084.jpg,1.0,0.0,0.0,5.0,4.0
2085,2085.jpg,1.0,0.0,0.0,7.0,0.0
2086,2086.jpg,0.0,0.0,0.0,7.0,4.0
2087,2087.jpg,0.0,0.0,0.0,15.0,1.0
2088,2088.jpg,1.0,0.0,0.0,8.0,4.0
2089,2089.jpg,0.0,0.0,0.0,10.0,4.0
2090,2090.jpg,0.0,1.0,0.0,10.0,2.0
2091,2091.jpg,0.0,1.0,0.0,2.0,0.0
2092,2092.jpg,0.0,1.0,0.0,7.0,0.0
2093,2093.jpg,1.0,0.0,0.0,5.0,0.0
2094,2094.jpg,0.0,0.0,0.0,4.0,1.0
2095,2095.jpg,0.0,1.0,0.0,10.0,2.0
2096,2096.jpg,1.0,1.0,1.0,5.0,3.0
2097,2097.jpg,1.0,1.0,1.0,3.0,4.0
2098,2098.jpg,0.0,0.0,0.0,10.0,1.0
2099,2099.jpg,1.0,1.0,1.0,11.0,3.0
2100,2100.jpg,0.0,0.0,0.0,13.0,2.0
2101,2101.jpg,0.0,1.0,0.0,3.0,3.0
2102,2102.jpg,0.0,0.0,0.0,21.0,1.0
2103,2103.jpg,0.0,0.0,0.0,4.0,0.0
2104,2104.jpg,0.0,0.0,0.0,7.0,2.0
2105,2105.jpg,1.0,1.0,1.0,5.0,4.0
2106,2106.jpg,1.0,0.0,0.0,12.0,0.0
2107,2107.jpg,0.0,0.0,0.0,6.0,0.0
2108,2108.jpg,1.0,0.0,0.0,14.0,3.0
2109,2109.jpg,1.0,0.0,0.0,2.0,0.0
2110,2110.jpg,0.0,0.0,0.0,10.0,0.0
2111,2111.jpg,1.0,1.0,1.0,6.0,3.0
2112,2112.jpg,0.0,0.0,0.0,9.0,0.0
2113,2113.jpg,0.0,1.0,0.0,0.0,3.0
2114,2114.jpg,1.0,0.0,0.0,10.0,4.0
2115,2115.jpg,1.0,1.0,1.0,1.0,0.0
2116,2116.jpg,0.0,0.0,0.0,4.0,3.0
2118,2118.jpg,1.0,1.0,1.0,3.0,4.0
2119,2119.jpg,0.0,0.0,0.0,9.0,4.0
2120,2120.jpg,1.0,0.0,0.0,11.0,1.0
2121,2121.jpg,0.0,0.0,0.0,2.0,1.0
2122,2122.jpg,1.0,0.0,0.0,6.0,0.0
2123,2123.jpg,1.0,1.0,1.0,6.0,4.0
2124,2124.jpg,0.0,1.0,0.0,9.0,1.0
2125,2125.jpg,0.0,0.0,0.0,13.0,3.0
2126,2126.jpg,1.0,1.0,1.0,2.0,2.0
2127,2127.jpg,1.0,1.0,1.0,1.0,2.0
2128,2128.jpg,1.0,1.0,1.0,10.0,2.0
2129,2129.jpg,0.0,0.0,0.0,19.0,1.0
2130,2130.jpg,1.0,0.0,0.0,13.0,1.0
2131,2131.jpg,0.0,1.0,0.0,1.0,2.0
2132,2132.jpg,1.0,0.0,0.0,12.0,1.0
2133,2133.jpg,0.0,0.0,0.0,5.0,3.0
2134,2134.jpg,0.0,0.0,0.0,11.0,0.0
2135,2135.jpg,0.0,0.0,0.0,5.0,0.0
2136,2136.jpg,1.0,1.0,1.0,13.0,3.0
2137,2137.jpg,0.0,0.0,0.0,19.0,2.0
2138,2138.jpg,1.0,1.0,1.0,4.0,4.0
2139,2139.jpg,0.0,0.0,0.0,6.0,4.0
2140,2140.jpg,1.0,1.0,1.0,2.0,3.0
2141,2141.jpg,1.0,1.0,1.0,9.0,0.0
2142,2142.jpg,0.0,1.0,0.0,3.0,3.0
2143,2143.jpg,1.0,0.0,0.0,18.0,0.0
2145,2145.jpg,0.0,0.0,0.0,12.0,0.0
2146,2146.jpg,1.0,1.0,1.0,10.0,0.0
2147,2147.jpg,1.0,0.0,0.0,10.0,2.0
2148,2148.jpg,1.0,0.0,0.0,17.0,2.0
2149,2149.jpg,0.0,1.0,0.0,7.0,1.0
2150,2150.jpg,1.0,1.0,1.0,9.0,4.0
2151,2151.jpg,1.0,1.0,1.0,9.0,1.0
2152,2152.jpg,0.0,0.0,0.0,20.0,1.0
2153,2153.jpg,0.0,0.0,0.0,9.0,2.0
2154,2154.jpg,1.0,1.0,1.0,1.0,1.0
2155,2155.jpg,0.0,0.0,0.0,21.0,0.0
2156,2156.jpg,1.0,1.0,1.0,1.0,4.0
2157,2157.jpg,0.0,0.0,0.0,5.0,0.0
2158,2158.jpg,0.0,1.0,0.0,1.0,2.0
2159,2159.jpg,0.0,0.0,0.0,9.0,3.0
2160,2160.jpg,1.0,1.0,1.0,4.0,4.0
2161,2161.jpg,0.0,0.0,0.0,4.0,4.0
2162,2162.jpg,0.0,0.0,0.0,21.0,2.0
2163,2163.jpg,1.0,1.0,1.0,6.0,2.0
2164,2164.jpg,0.0,1.0,0.0,1.0,0.0
2165,2165.jpg,1.0,0.0,0.0,11.0,0.0
2166,2166.jpg,1.0,0.0,0.0,6.0,1.0
2167,2167.jpg,0.0,0.0,0.0,21.0,2.0
2168,2168.jpg,0.0,0.0,0.0,6.0,0.0
2169,2169.jpg,1.0,1.0,1.0,11.0,1.0
2170,2170.jpg,1.0,1.0,1.0,1.0,1.0
2171,2171.jpg,0.0,0.0,0.0,4.0,4.0
2172,2172.jpg,0.0,1.0,0.0,12.0,3.0
2173,2173.jpg,0.0,0.0,0.0,16.0,4.0
2174,2174.jpg,1.0,0.0,0.0,26.0,4.0
2175,2175.jpg,1.0,0.0,0.0,9.0,4.0
2176,2176.jpg,0.0,0.0,0.0,13.0,1.0
2177,2177.jpg,1.0,0.0,0.0,9.0,3.0
2178,2178.jpg,1.0,0.0,0.0,6.0,3.0
2179,2179.jpg,0.0,1.0,0.0,4.0,0.0
2180,2180.jpg,0.0,1.0,0.0,3.0,4.0
2181,2181.jpg,1.0,0.0,0.0,6.0,1.0
2182,2182.jpg,1.0,1.0,1.0,6.0,3.0
2183,2183.jpg,1.0,0.0,0.0,16.0,4.0
2184,2184.jpg,1.0,0.0,0.0,9.0,4.0
2185,2185.jpg,0.0,0.0,0.0,30.0,3.0
2187,2187.jpg,0.0,0.0,0.0,21.0,2.0
2188,2188.jpg,1.0,0.0,0.0,7.0,3.0
2189,2189.jpg,1.0,1.0,1.0,2.0,3.0
2190,2190.jpg,1.0,1.0,1.0,11.0,2.0
2191,2191.jpg,1.0,0.0,0.0,6.0,3.0
2192,2192.jpg,0.0,0.0,0.0,4.0,0.0
2193,2193.jpg,1.0,1.0,1.0,24.0,3.0
2194,2194.jpg,1.0,0.0,0.0,10.0,0.0
2195,2195.jpg,1.0,0.0,0.0,6.0,1.0
2196,2196.jpg,1.0,1.0,1.0,2.0,0.0
2197,2197.jpg,0.0,1.0,0.0,4.0,1.0
2198,2198.jpg,1.0,1.0,1.0,2.0,2.0
2199,2199.jpg,1.0,0.0,0.0,4.0,4.0
2200,2200.jpg,1.0,1.0,1.0,10.0,3.0
2201,2201.jpg,0.0,1.0,0.0,19.0,0.0
2202,2202.jpg,1.0,1.0,1.0,1.0,2.0
2203,2203.jpg,0.0,0.0,0.0,13.0,4.0
2204,2204.jpg,1.0,0.0,0.0,2.0,0.0
2205,2205.jpg,0.0,0.0,0.0,5.0,0.0
2206,2206.jpg,0.0,0.0,0.0,3.0,3.0
2207,2207.jpg,1.0,1.0,1.0,4.0,4.0
2208,2208.jpg,0.0,0.0,0.0,4.0,1.0
2209,2209.jpg,0.0,0.0,0.0,15.0,1.0
2210,2210.jpg,1.0,0.0,0.0,8.0,0.0
2211,2211.jpg,1.0,0.0,0.0,12.0,0.0
2212,2212.jpg,1.0,0.0,0.0,6.0,0.0
2213,2213.jpg,1.0,0.0,0.0,9.0,2.0
2214,2214.jpg,1.0,0.0,0.0,11.0,0.0
2215,2215.jpg,1.0,0.0,0.0,15.0,0.0
2217,2217.jpg,1.0,1.0,1.0,5.0,0.0
2218,2218.jpg,1.0,1.0,1.0,1.0,3.0
2219,2219.jpg,0.0,0.0,0.0,14.0,3.0
2220,2220.jpg,1.0,1.0,1.0,4.0,1.0
2221,2221.jpg,0.0,1.0,0.0,4.0,3.0
2222,2222.jpg,0.0,0.0,0.0,2.0,0.0
2223,2223.jpg,1.0,1.0,1.0,9.0,3.0
2224,2224.jpg,0.0,0.0,0.0,24.0,4.0
2225,2225.jpg,1.0,1.0,1.0,2.0,3.0
2226,2226.jpg,1.0,1.0,1.0,4.0,1.0
2227,2227.jpg,1.0,0.0,0.0,7.0,3.0
2228,2228.jpg,0.0,1.0,0.0,4.0,4.0
2229,2229.jpg,1.0,1.0,1.0,11.0,2.0
2230,2230.jpg,0.0,1.0,0.0,4.0,2.0
2231,2231.jpg,0.0,0.0,0.0,28.0,2.0
2232,2232.jpg,1.0,0.0,0.0,18.0,4.0
2233,2233.jpg,1.0,1.0,1.0,10.0,2.0
2234,2234.jpg,0.0,0.0,0.0,18.0,3.0
2235,2235.jpg,1.0,0.0,0.0,22.0,3.0
2236,2236.jpg,1.0,0.0,0.0,14.0,4.0
2237,2237.jpg,0.0,0.0,0.0,16.0,2.0
2238,2238.jpg,1.0,1.0,1.0,0.0,2.0
2239,2239.jpg,1.0,0.0,0.0,13.0,3.0
2240,2240.jpg,1.0,1.0,1.0,6.0,2.0
2242,2242.jpg,0.0,0.0,0.0,11.0,1.0
2243,2243.jpg,0.0,0.0,0.0,5.0,2.0
2244,2244.jpg,0.0,0.0,0.0,2.0,2.0
2245,2245.jpg,0.0,1.0,0.0,1.0,4.0
2246,2246.jpg,0.0,0.0,0.0,15.0,1.0
2247,2247.jpg,1.0,1.0,1.0,2.0,3.0
2248,2248.jpg,0.0,1.0,0.0,3.0,0.0
2249,2249.jpg,0.0,1.0,0.0,5.0,2.0
2250,2250.jpg,0.0,1.0,0.0,13.0,3.0
2251,2251.jpg,1.0,0.0,0.0,15.0,2.0
2252,2252.jpg,0.0,0.0,0.0,19.0,1.0
2253,2253.jpg,1.0,0.0,0.0,18.0,0.0
2254,2254.jpg,1.0,1.0,1.0,7.0,4.0
2255,2255.jpg,1.0,0.0,0.0,5.0,0.0
2256,2256.jpg,1.0,0.0,0.0,10.0,4.0
2257,2257.jpg,1.0,1.0,1.0,2.0,2.0
2258,2258.jpg,0.0,0.0,0.0,3.0,1.0
2259,2259.jpg,0.0,0.0,0.0,6.0,0.0
2260,2260.jpg,0.0,0.0,0.0,13.0,1.0
2261,2261.jpg,1.0,0.0,0.0,13.0,1.0
2262,2262.jpg,0.0,0.0,0.0,16.0,4.0
2263,2263.jpg,0.0,0.0,0.0,14.0,0.0
2264,2264.jpg,0.0,1.0,0.0,2.0,0.0
2265,2265.jpg,0.0,0.0,0.0,16.0,3.0
2266,2266.jpg,0.0,0.0,0.0,7.0,4.0
2267,2267.jpg,0.0,0.0,0.0,20.0,0.0
2268,2268.jpg,0.0,0.0,0.0,4.0,0.0
2269,2269.jpg,1.0,0.0,0.0,15.0,2.0
2270,2270.jpg,1.0,0.0,0.0,18.0,0.0
2271,2271.jpg,0.0,0.0,0.0,7.0,1.0
2272,2272.jpg,0.0,0.0,0.0,22.0,4.0
2273,2273.jpg,0.0,0.0,0.0,14.0,0.0
2274,2274.jpg,0.0,1.0,0.0,1.0,2.0
2276,2276.jpg,0.0,1.0,0.0,3.0,2.0
2277,2277.jpg,1.0,0.0,0.0,2.0,1.0
2279,2279.jpg,0.0,0.0,0.0,9.0,1.0
2280,2280.jpg,1.0,1.0,1.0,6.0,1.0
2281,2281.jpg,0.0,1.0,0.0,1.0,0.0
2282,2282.jpg,1.0,1.0,1.0,2.0,4.0
2283,2283.jpg,1.0,1.0,1.0,5.0,1.0
2284,2284.jpg,1.0,1.0,1.0,1.0,1.0
2285,2285.jpg,0.0,0.0,0.0,17.0,3.0
2286,2286.jpg,0.0,0.0,0.0,18.0,4.0
2287,2287.jpg,1.0,1.0,1.0,2.0,3.0
2288,2288.jpg,1.0,0.0,0.0,11.0,4.0
2289,2289.jpg,1.0,1.0,1.0,5.0,3.0
2290,2290.jpg,1.0,1.0,1.0,2.0,3.0
2292,2292.jpg,0.0,1.0,0.0,15.0,4.0
2293,2293.jpg,1.0,0.0,0.0,10.0,3.0
2294,2294.jpg,1.0,0.0,0.0,6.0,4.0
2295,2295.jpg,1.0,1.0,1.0,4.0,2.0
2296,2296.jpg,0.0,0.0,0.0,11.0,4.0
2297,2297.jpg,0.0,1.0,0.0,4.0,1.0
2298,2298.jpg,1.0,0.0,0.0,5.0,4.0
2299,2299.jpg,0.0,1.0,0.0,2.0,0.0
2300,2300.jpg,1.0,1.0,1.0,1.0,3.0
2301,2301.jpg,1.0,0.0,0.0,4.0,4.0
2302,2302.jpg,0.0,0.0,0.0,2.0,4.0
2303,2303.jpg,0.0,0.0,0.0,15.0,3.0
2305,2305.jpg,0.0,0.0,0.0,2.0,3.0
2306,2306.jpg,1.0,1.0,1.0,4.0,0.0
2307,2307.jpg,1.0,1.0,1.0,1.0,0.0
2308,2308.jpg,1.0,0.0,0.0,10.0,0.0
2309,2309.jpg,1.0,0.0,0.0,5.0,1.0
2310,2310.jpg,0.0,0.0,0.0,5.0,0.0
2311,2311.jpg,1.0,0.0,0.0,19.0,4.0
2312,2312.jpg,1.0,0.0,0.0,6.0,3.0
2313,2313.jpg,0.0,0.0,0.0,18.0,3.0
2314,2314.jpg,1.0,0.0,0.0,10.0,1.0
2315,2315.jpg,0.0,0.0,0.0,14.0,4.0
2316,2316.jpg,1.0,0.0,0.0,17.0,1.0
2317,2317.jpg,1.0,1.0,1.0,5.0,1.0
2318,2318.jpg,0.0,0.0,0.0,20.0,4.0
2319,2319.jpg,1.0,1.0,1.0,4.0,4.0
2320,2320.jpg,1.0,0.0,0.0,2.0,2.0
2321,2321.jpg,1.0,1.0,1.0,4.0,2.0
2322,2322.jpg,1.0,0.0,0.0,7.0,1.0
2323,2323.jpg,1.0,1.0,1.0,11.0,2.0
2324,2324.jpg,1.0,0.0,0.0,2.0,3.0
2325,2325.jpg,1.0,0.0,0.0,11.0,3.0
2326,2326.jpg,1.0,0.0,0.0,7.0,0.0
2327,2327.jpg,1.0,1.0,1.0,8.0,0.0
2328,2328.jpg,0.0,0.0,0.0,13.0,4.0
2329,2329.jpg,1.0,0.0,0.0,13.0,4.0
2330,2330.jpg,1.0,1.0,1.0,3.0,3.0
2331,2331.jpg,1.0,0.0,0.0,3.0,2.0
2332,2332.jpg,0.0,1.0,0.0,2.0,2.0
2333,2333.jpg,0.0,0.0,0.0,15.0,1.0
2334,2334.jpg,1.0,0.0,0.0,19.0,3.0
2335,2335.jpg,1.0,0.0,0.0,6.0,3.0
2336,2336.jpg,1.0,0.0,0.0,23.0,2.0
2337,2337.jpg,1.0,1.0,1.0,11.0,1.0
2338,2338.jpg,1.0,0.0,0.0,4.0,2.0
2339,2339.jpg,1.0,1.0,1.0,15.0,2.0
2340,2340.jpg,1.0,0.0,0.0,12.0,3.0
2341,2341.jpg,0.0,1.0,0.0,4.0,0.0
2342,2342.jpg,0.0,1.0,0.0,3.0,0.0
2343,2343.jpg,1.0,1.0,1.0,2.0,0.0
2344,2344.jpg,1.0,0.0,0.0,8.0,4.0
2345,2345.jpg,0.0,0.0,0.0,11.0,1.0
2347,2347.jpg,1.0,0.0,0.0,3.0,0.0
2348,2348.jpg,0.0,0.0,0.0,27.0,2.0
2349,2349.jpg,1.0,0.0,0.0,6.0,2.0
2350,2350.jpg,0.0,0.0,0.0,12.0,0.0
2351,2351.jpg,1.0,0.0,0.0,10.0,4.0
2352,2352.jpg,0.0,0.0,0.0,10.0,3.0
2353,2353.jpg,0.0,0.0,0.0,11.0,2.0
2354,2354.jpg,0.0,0.0,0.0,6.0,1.0
2355,2355.jpg,0.0,0.0,0.0,14.0,0.0
2356,2356.jpg,0.0,1.0,0.0,10.0,0.0
2357,2357.jpg,1.0,0.0,0.0,9.0,1.0
2358,2358.jpg,1.0,0.0,0.0,13.0,1.0
2359,2359.jpg,1.0,0.0,0.0,6.0,0.0
2360,2360.jpg,1.0,1.0,1.0,4.0,3.0
2361,2361.jpg,0.0,1.0,0.0,2.0,4.0
2362,2362.jpg,1.0,0.0,0.0,7.0,3.0
2363,2363.jpg,0.0,0.0,0.0,18.0,3.0
2364,2364.jpg,0.0,0.0,0.0,10.0,3.0
2365,2365.jpg,1.0,1.0,1.0,7.0,1.0
2366,2366.jpg,1.0,0.0,0.0,5.0,2.0
2367,2367.jpg,0.0,1.0,0.0,4.0,1.0
2369,2369.jpg,1.0,0.0,0.0,3.0,2.0
2370,2370.jpg,0.0,0.0,0.0,12.0,3.0
2371,2371.jpg,0.0,0.0,0.0,18.0,1.0
2372,2372.jpg,0.0,0.0,0.0,8.0,0.0
2373,2373.jpg,0.0,0.0,0.0,6.0,2.0
2374,2374.jpg,1.0,0.0,0.0,14.0,3.0
2375,2375.jpg,0.0,0.0,0.0,2.0,4.0
2376,2376.jpg,1.0,0.0,0.0,14.0,2.0
2377,2377.jpg,0.0,1.0,0.0,5.0,3.0
2378,2378.jpg,1.0,0.0,0.0,8.0,1.0
2379,2379.jpg,1.0,1.0,1.0,7.0,2.0
2380,2380.jpg,0.0,1.0,0.0,2.0,2.0
2381,2381.jpg,1.0,1.0,1.0,4.0,2.0
2382,2382.jpg,0.0,0.0,0.0,13.0,4.0
2383,2383.jpg,1.0,1.0,1.0,8.0,4.0
2384,2384.jpg,0.0,0.0,0.0,11.0,1.0
2385,2385.jpg,0.0,0.0,0.0,4.0,0.0
2386,2386.jpg,1.0,0.0,0.0,12.0,2.0
2387,2387.jpg,1.0,0.0,0.0,9.0,0.0
2388,2388.jpg,0.0,1.0,0.0,3.0,4.0
2389,2389.jpg,1.0,0.0,0.0,6.0,3.0
2390,2390.jpg,1.0,0.0,0.0,5.0,3.0
2391,2391.jpg,0.0,1.0,0.0,7.0,1.0
2392,2392.jpg,1.0,1.0,1.0,2.0,0.0
2393,2393.jpg,0.0,1.0,0.0,4.0,1.0
2394,2394.jpg,1.0,0.0,0.0,8.0,0.0
2395,2395.jpg,1.0,0.0,0.0,5.0,1.0
2396,2396.jpg,1.0,1.0,1.0,2.0,2.0
2397,2397.jpg,1.0,0.0,0.0,19.0,3.0
2398,2398.jpg,1.0,1.0,1.0,1.0,1.0
2399,2399.jpg,0.0,0.0,0.0,20.0,1.0
2400,2400.jpg,0.0,1.0,0.0,1.0,3.0
2401,2401.jpg,1.0,1.0,1.0,14.0,0.0
2402,2402.jpg,1.0,0.0,0.0,17.0,1.0
2403,2403.jpg,1.0,0.0,0.0,2.0,0.0
2404,2404.jpg,1.0,1.0,1.0,2.0,2.0
2405,2405.jpg,1.0,1.0,1.0,3.0,1.0
2406,2406.jpg,1.0,0.0,0.0,4.0,3.0
2407,2407.jpg,0.0,0.0,0.0,24.0,3.0
2408,2408.jpg,1.0,0.0,0.0,13.0,4.0
2409,2409.jpg,1.0,0.0,0.0,4.0,1.0
2410,2410.jpg,1.0,1.0,1.0,2.0,2.0
2411,2411.jpg,1.0,1.0,1.0,1.0,1.0
2412,2412.jpg,0.0,0.0,0.0,6.0,4.0
2413,2413.jpg,1.0,0.0,0.0,8.0,2.0
2414,2414.jpg,1.0,1.0,1.0,10.0,0.0
2415,2415.jpg,0.0,0.0,0.0,6.0,2.0
2416,2416.jpg,1.0,1.0,1.0,3.0,0.0
2417,2417.jpg,0.0,0.0,0.0,8.0,4.0
2418,2418.jpg,1.0,1.0,1.0,6.0,1.0
2419,2419.jpg,1.0,0.0,0.0,8.0,0.0
2420,2420.jpg,1.0,0.0,0.0,12.0,3.0
2421,2421.jpg,1.0,1.0,1.0,2.0,2.0
2422,2422.jpg,0.0,0.0,0.0,10.0,4.0
2423,2423.jpg,1.0,1.0,1.0,1.0,3.0
2424,2424.jpg,0.0,0.0,0.0,25.0,3.0
2425,2425.jpg,1.0,1.0,1.0,16.0,0.0
2426,2426.jpg,0.0,0.0,0.0,25.0,0.0
2427,2427.jpg,1.0,0.0,0.0,7.0,2.0
2428,2428.jpg,0.0,0.0,0.0,4.0,2.0
2429,2429.jpg,1.0,0.0,0.0,8.0,4.0
2430,2430.jpg,0.0,1.0,0.0,3.0,4.0
2431,2431.jpg,1.0,1.0,1.0,7.0,0.0
2432,2432.jpg,1.0,1.0,1.0,8.0,2.0
2433,2433.jpg,1.0,0.0,0.0,19.0,1.0
2434,2434.jpg,0.0,0.0,0.0,8.0,4.0
2435,2435.jpg,0.0,1.0,0.0,8.0,1.0
2436,2436.jpg,1.0,0.0,0.0,12.0,0.0
2437,2437.jpg,1.0,1.0,1.0,10.0,0.0
2438,2438.jpg,0.0,0.0,0.0,8.0,3.0
2439,2439.jpg,0.0,0.0,0.0,2.0,4.0
2440,2440.jpg,1.0,0.0,0.0,8.0,2.0
2441,2441.jpg,1.0,1.0,1.0,24.0,0.0
2442,2442.jpg,1.0,1.0,1.0,1.0,0.0
2443,2443.jpg,1.0,0.0,0.0,20.0,0.0
2444,2444.jpg,0.0,1.0,0.0,5.0,0.0
2445,2445.jpg,1.0,0.0,0.0,12.0,0.0
2446,2446.jpg,0.0,0.0,0.0,3.0,4.0
2447,2447.jpg,1.0,1.0,1.0,19.0,0.0
2448,2448.jpg,1.0,0.0,0.0,23.0,4.0
2449,2449.jpg,1.0,1.0,1.0,5.0,2.0
2450,2450.jpg,1.0,1.0,1.0,9.0,2.0
2451,2451.jpg,1.0,0.0,0.0,12.0,0.0
2452,2452.jpg,1.0,0.0,0.0,13.0,2.0
2453,2453.jpg,1.0,1.0,1.0,3.0,2.0
2454,2454.jpg,1.0,1.0,1.0,3.0,3.0
2455,2455.jpg,0.0,0.0,0.0,3.0,2.0
2456,2456.jpg,0.0,0.0,0.0,10.0,4.0
2457,2457.jpg,1.0,0.0,0.0,12.0,3.0
2458,2458.jpg,0.0,0.0,0.0,12.0,2.0
2459,2459.jpg,1.0,0.0,0.0,16.0,0.0
2460,2460.jpg,1.0,0.0,0.0,4.0,1.0
2461,2461.jpg,1.0,1.0,1.0,15.0,1.0
2462,2462.jpg,1.0,1.0,1.0,2.0,3.0
2463,2463.jpg,1.0,0.0,0.0,11.0,2.0
2464,2464.jpg,0.0,1.0,0.0,2.0,0.0
2465,2465.jpg,0.0,0.0,0.0,5.0,3.0
2466,2466.jpg,1.0,0.0,0.0,4.0,0.0
2467,2467.jpg,0.0,0.0,0.0,12.0,2.0
2468,2468.jpg,0.0,1.0,0.0,4.0,1.0
2469,2469.jpg,0.0,0.0,0.0,16.0,0.0
2470,2470.jpg,1.0,1.0,1.0,12.0,4.0
2471,2471.jpg,1.0,1.0,1.0,3.0,2.0
2472,2472.jpg,0.0,0.0,0.0,11.0,3.0
2473,2473.jpg,0.0,0.0,0.0,8.0,2.0
2474,2474.jpg,0.0,1.0,0.0,1.0,3.0
2475,2475.jpg,0.0,0.0,0.0,9.0,3.0
2476,2476.jpg,1.0,1.0,1.0,5.0,2.0
2477,2477.jpg,1.0,0.0,0.0,5.0,4.0
2478,2478.jpg,0.0,1.0,0.0,2.0,3.0
2479,2479.jpg,1.0,0.0,0.0,12.0,0.0
2480,2480.jpg,0.0,1.0,0.0,8.0,2.0
2481,2481.jpg,1.0,1.0,1.0,2.0,2.0
2482,2482.jpg,0.0,1.0,0.0,7.0,3.0
2483,2483.jpg,1.0,1.0,1.0,1.0,2.0
2485,2485.jpg,1.0,0.0,0.0,12.0,0.0
2486,2486.jpg,1.0,1.0,1.0,3.0,1.0
2487,2487.jpg,1.0,1.0,1.0,3.0,4.0
2488,2488.jpg,0.0,0.0,0.0,3.0,3.0
2489,2489.jpg,1.0,1.0,1.0,7.0,0.0
2490,2490.jpg,1.0,0.0,0.0,7.0,0.0
2491,2491.jpg,1.0,1.0,1.0,4.0,1.0
2492,2492.jpg,0.0,1.0,0.0,10.0,2.0
2493,2493.jpg,0.0,1.0,0.0,1.0,4.0
2494,2494.jpg,1.0,0.0,0.0,2.0,4.0
2495,2495.jpg,1.0,1.0,1.0,2.0,4.0
2496,2496.jpg,1.0,0.0,0.0,7.0,3.0
2497,2497.jpg,0.0,0.0,0.0,9.0,4.0
2498,2498.jpg,1.0,0.0,0.0,21.0,0.0
2499,2499.jpg,1.0,1.0,1.0,6.0,2.0
